customer_id,customer_fname,customer_lname,customer_segment,customer_street,customer_zipcode,customer_city,customer_state,customer_country
1738,Nicholas,Murray,Consumer,1915 Thunder Hickory Freeway,48213.0,Detroit,MI,EE. UU.
1622,Mary,Smith,Consumer,1098 Fallen By-pass,91801.0,Alhambra,CA,EE. UU.
1325,Gregory,Nelson,Consumer,8271 Foggy Horse Inlet,6511.0,New Haven,CT,EE. UU.
5505,Joseph,Matthews,Consumer,3046 Broad Sky Dale,14120.0,North Tonawanda,NY,EE. UU.
4210,Matthew,Roach,Consumer,1200 Silent Bend,85029.0,Phoenix,AZ,EE. UU.
11229,Diane,Smith,Consumer,8768 Shady Arbor,70065.0,Kenner,LA,EE. UU.
9385,Andrew,Whitehead,Consumer,3361 Little Ledge,15301.0,Washington,PA,EE. UU.
900,George,Smith,Consumer,2088 Emerald Downs,49423.0,Holland,MI,EE. UU.
6217,Roger,Black,Consumer,5263 Middle Road,19067.0,Morrisville,PA,EE. UU.
9466,Mary,Smith,Consumer,7111 Cotton Blossom Estates,38128.0,Memphis,TN,EE. UU.
4596,Mary,Burns,Consumer,9419 Cinder Hickory Towers,98023.0,Federal Way,WA,EE. UU.
5206,Mary,Palmer,Consumer,4212 Cozy Corners,92113.0,San Diego,CA,EE. UU.
2823,Danielle,Smith,Consumer,3614 Misty Mall,60626.0,Chicago,IL,EE. UU.
10408,Sandra,Smith,Consumer,8706 Harvest Green,90027.0,Los Angeles,CA,EE. UU.
11011,Mary,Mullins,Consumer,3193 Gentle Circuit,10457.0,Bronx,NY,EE. UU.
40,Mary,Smith,Consumer,7358 Rocky Villas,90805.0,Long Beach,CA,EE. UU.
11636,Patrick,Browning,Consumer,112 Green Fawn Estates,60637.0,Chicago,IL,EE. UU.
7454,Andrew,Kim,Corporate,7094 Round Carrefour,91790.0,West Covina,CA,EE. UU.
5138,William,Rivera,Corporate,3367 Easy Pines,93003.0,Ventura,CA,EE. UU.
8696,Mary,Pope,Corporate,4776 Crystal River Stead,20009.0,Washington,DC,EE. UU.
2329,Mary,Smith,Corporate,7312 Umber Prairie Wynd,33594.0,Valrico,FL,EE. UU.
12431,Mary,Rios,Corporate,1221 Cinder Pines,96744.0,Kaneohe,HI,EE. UU.
10860,Mary,Johnson,Corporate,8824 Noble View Valley,93003.0,Ventura,CA,EE. UU.
12094,Mary,Smith,Corporate,2720 Stony Field,11218.0,Brooklyn,NY,EE. UU.
5088,Mary,Smith,Corporate,698 Colonial Way,92057.0,Oceanside,CA,EE. UU.
2200,Evelyn,Wilson,Corporate,7409 Cotton Manor,76116.0,Fort Worth,TX,EE. UU.
3997,Margaret,Walker,Corporate,5731 Cinder Horse Court,11218.0,Brooklyn,NY,EE. UU.
8746,Charles,Stout,Corporate,72 Noble Path,44120.0,Cleveland,OH,EE. UU.
3687,Mary,Morrow,Corporate,923 Amber Grounds,19145.0,Philadelphia,PA,EE. UU.
9162,Christina,Carter,Corporate,3901 Iron Parade,95240.0,Lodi,CA,EE. UU.
8993,Mary,Smith,Corporate,4915 Lazy Pine Bay,93308.0,Bakersfield,CA,EE. UU.
5875,Mary,Rodgers,Corporate,654 Gentle Acres,19143.0,Philadelphia,PA,EE. UU.
2502,Mary,Smith,Corporate,7581 Cinder Link,90813.0,Long Beach,CA,EE. UU.
9563,Pamela,Murphy,Corporate,6001 Iron Diversion,95122.0,San Jose,CA,EE. UU.
7259,Jerry,Ingram,Corporate,9198 Blue Swale,37130.0,Murfreesboro,TN,EE. UU.
3131,Mary,Brown,Corporate,3358 Middle Ridge,92009.0,Carlsbad,CA,EE. UU.
4140,Brandon,Smith,Corporate,9785 Silver Hickory Walk,45011.0,Hamilton,OH,EE. UU.
4539,Jacqueline,James,Corporate,9391 Little Leaf Ramp,77083.0,Houston,TX,EE. UU.
6071,Mary,Wu,Corporate,3810 Honey Swale,10031.0,New York,NY,EE. UU.
8730,Mary,Smith,Corporate,5166 Middle Circuit,94541.0,Hayward,CA,EE. UU.
9634,Mary,Weaver,Corporate,2269 High Limits,8302.0,Bridgeton,NJ,EE. UU.
8010,Kathy,Smith,Corporate,6901 Lazy Plaza,25401.0,Martinsburg,WV,EE. UU.
3484,Rebecca,Hunter,Corporate,67 Cotton Mountain Terrace,11706.0,Bay Shore,NY,EE. UU.
7307,Brandon,Foster,Corporate,4291 Sunny Fox Mews,60067.0,Palatine,IL,EE. UU.
1975,Mary,Smith,Corporate,7790 Green Berry Gate,30080.0,Smyrna,GA,EE. UU.
629,Matthew,Huffman,Corporate,9922 Misty Oak Inlet,91406.0,Van Nuys,CA,EE. UU.
11753,Richard,Reid,Corporate,9128 Little Cloud Bay,33055.0,Opa Locka,FL,EE. UU.
5375,Jeremy,Holmes,Corporate,1819 Noble Ramp,90046.0,Los Angeles,CA,EE. UU.
1695,Amanda,Marquez,Corporate,9539 Velvet Trace,55106.0,Saint Paul,MN,EE. UU.
9884,Maria,Dorsey,Corporate,125 Colonial Butterfly Stead,8817.0,Edison,NJ,EE. UU.
8498,Joseph,Pennington,Corporate,9084 Middle Embers Passage,77520.0,Baytown,TX,EE. UU.
7534,Mary,Smith,Corporate,1994 Lost Berry Promenade,91342.0,Sylmar,CA,EE. UU.
123,Mary,Mann,Corporate,7676 Colonial Towers,97701.0,Bend,OR,EE. UU.
8925,Mary,Erickson,Corporate,2422 High River Corners,33055.0,Opa Locka,FL,EE. UU.
5981,Ronald,Williamson,Corporate,398 Pleasant Mountain,55337.0,Burnsville,MN,EE. UU.
7347,Carolyn,Gallegos,Corporate,2070 Indian Leaf Edge,11746.0,Huntington Station,NY,EE. UU.
19445,Felicia,Clark,Corporate,9135 Green Island Moor,725.0,Caguas,PR,Puerto Rico
19444,Wanda,Sanford,Corporate,1800 Quiet Creek Stead,94087.0,Sunnyvale,CA,EE. UU.
19443,Hayfa,Boyle,Corporate,1165 Quiet Inlet,77478.0,Sugar Land,TX,EE. UU.
19442,Lavinia,Houston,Corporate,432 Rocky Link,725.0,Caguas,PR,Puerto Rico
19441,Yetta,Robinson,Corporate,2607 Clear Branch Cape,2135.0,Brighton,MA,EE. UU.
19440,Jennifer,Holmes,Corporate,6826 Quiet Lane,725.0,Caguas,PR,Puerto Rico
19439,Mara,Mcneil,Corporate,9780 Misty Pike,92840.0,Garden Grove,CA,EE. UU.
19438,Cleo,Woodward,Home Office,4135 Golden Shadow Front,725.0,Caguas,PR,Puerto Rico
19437,Cally,Dunn,Corporate,8307 Merry Pointe,58501.0,Bismarck,ND,EE. UU.
19436,Wynter,Gay,Home Office,9299 Grand Branch Route,725.0,Caguas,PR,Puerto Rico
19435,Hyacinth,Nolan,Consumer,2210 Merry Leaf Row,20878.0,Gaithersburg,MD,EE. UU.
19434,Emma,Mayo,Corporate,3309 Harvest Thicket,725.0,Caguas,PR,Puerto Rico
19433,Xerxes,Terrell,Corporate,5953 Lost Plaza,58501.0,Bismarck,ND,EE. UU.
19432,Noel,Wheeler,Corporate,1070 Dusty Beacon Maze,96817.0,Honolulu,HI,EE. UU.
19431,Maryam,Grant,Corporate,7094 Sleepy End,30047.0,Lilburn,GA,EE. UU.
19430,Naida,Small,Corporate,9393 Golden View Pike,725.0,Caguas,PR,Puerto Rico
19429,Lana,Green,Consumer,9627 Little Terrace,23455.0,Virginia Beach,VA,EE. UU.
19428,Patience,Woodward,Consumer,1010 Rustic Fox View,91702.0,Azusa,CA,EE. UU.
19427,Rylee,Garrett,Corporate,7735 Gentle Terrace,90813.0,Long Beach,CA,EE. UU.
19426,Dakota,Green,Consumer,2720 Stony Field,10458.0,Bronx,NY,EE. UU.
19425,Fallon,Donovan,Consumer,45 Merry Bear View,725.0,Caguas,PR,Puerto Rico
19424,Kylynn,Zimmerman,Consumer,3741 Bright Extension,84604.0,Provo,UT,EE. UU.
19423,Inez,Fleming,Consumer,3408 Tawny Spring Glen,38401.0,Columbia,TN,EE. UU.
19422,Carolyn,Davenport,Consumer,4105 Fallen Goose Port,725.0,Caguas,PR,Puerto Rico
19421,Miriam,Vega,Consumer,6332 Round Range,95207.0,Stockton,CA,EE. UU.
19420,Danielle,Rush,Home Office,7121 Foggy Woods,30062.0,Marietta,GA,EE. UU.
19419,Chloe,Pickett,Home Office,482 High Quay,725.0,Caguas,PR,Puerto Rico
19418,Beverly,Fisher,Consumer,7177 Old Nectar Ridge,49423.0,Holland,MI,EE. UU.
19417,Gillian,Camacho,Home Office,6750 Stony Fawn Wood,745.0,Rio Grande,PR,Puerto Rico
19416,Madeline,Wooten,Home Office,2636 Indian Expressway,11212.0,Brooklyn,NY,EE. UU.
19415,Yoshi,Shelton,Consumer,9891 Foggy Hills Acres,725.0,Caguas,PR,Puerto Rico
19414,Hadley,Russell,Corporate,7500 Wishing Brook Grove,80219.0,Denver,CO,EE. UU.
19413,Renee,Morales,Corporate,1497 Sleepy Thicket,48180.0,Taylor,MI,EE. UU.
19412,Iola,King,Corporate,5012 Honey Wagon Stead,725.0,Caguas,PR,Puerto Rico
19411,Tamekah,Blair,Corporate,8832 Old Quay,60637.0,Chicago,IL,EE. UU.
19410,Cherokee,Huffman,Corporate,8707 Foggy View,725.0,Caguas,PR,Puerto Rico
19409,Odessa,Cherry,Corporate,4148 Indian Landing,48205.0,Detroit,MI,EE. UU.
19408,Rose,Mack,Consumer,4690 Quiet Hickory Campus,725.0,Caguas,PR,Puerto Rico
19407,Linda,Haley,Consumer,8659 Foggy Deer Port,37130.0,Murfreesboro,TN,EE. UU.
19406,May,Kennedy,Consumer,8284 Colonial Gate Path,725.0,Caguas,PR,Puerto Rico
19405,Lilah,Holmes,Corporate,7701 Rustic Carrefour,44102.0,Cleveland,OH,EE. UU.
19404,Tana,Franklin,Consumer,406 Shady Cider Corner,725.0,Caguas,PR,Puerto Rico
19403,Emi,Mitchell,Corporate,4542 Sunny Parade,14094.0,Lockport,NY,EE. UU.
19402,Cynthia,Albert,Corporate,2070 Rocky Apple Front,725.0,Caguas,PR,Puerto Rico
19401,Myra,Manning,Corporate,3761 Foggy Hickory Extension,63301.0,Saint Charles,MO,EE. UU.
19400,Medge,Mcfarland,Corporate,9767 Amber Valley,90046.0,Los Angeles,CA,EE. UU.
19399,Chloe,Nichols,Home Office,3538 Rustic Dale Run,95014.0,Cupertino,CA,EE. UU.
19398,Beatrice,Holt,Home Office,1946 Jagged Trail,725.0,Caguas,PR,Puerto Rico
19397,Ria,Padilla,Home Office,5434 Middle Range,65807.0,Springfield,MO,EE. UU.
19396,Charity,Sharpe,Home Office,7108 Cinder Road,725.0,Caguas,PR,Puerto Rico
19395,Nell,Garrison,Home Office,1557 High Spring Cove,92692.0,Mission Viejo,CA,EE. UU.
19394,Tamara,Larson,Home Office,183 Crystal Lake Drive,90042.0,Los Angeles,CA,EE. UU.
19393,Phyllis,Higgins,Home Office,1870 Crystal Blossom Towers,725.0,Caguas,PR,Puerto Rico
19392,Nelle,Shaffer,Home Office,8932 High Row,30075.0,Roswell,GA,EE. UU.
19391,Aimee,Daugherty,Corporate,6449 Merry Lagoon Drive,725.0,Caguas,PR,Puerto Rico
19390,Blossom,Middleton,Home Office,3505 High Mall,48197.0,Ypsilanti,MI,EE. UU.
19389,Breanna,Morrison,Corporate,7320 Lazy Forest Falls,11218.0,Brooklyn,NY,EE. UU.
19388,Katelyn,Key,Corporate,851 Green Prairie Park,725.0,Caguas,PR,Puerto Rico
19387,Karly,Porter,Corporate,5674 Merry Nectar Pines,85345.0,Peoria,AZ,EE. UU.
19386,Olga,Stein,Corporate,8651 Heather Drive,725.0,Caguas,PR,Puerto Rico
19385,Brenna,Wyatt,Corporate,3068 Indian Quail Cove,92843.0,Garden Grove,CA,EE. UU.
19384,Tatyana,Tyson,Home Office,427 Clear Leaf Loop,725.0,Caguas,PR,Puerto Rico
19383,Ifeoma,Hendricks,Corporate,5136 Red Prairie Park,8021.0,Clementon,NJ,EE. UU.
19382,Kitra,Howard,Corporate,5722 Easy Heath,38127.0,Memphis,TN,EE. UU.
19381,Summer,Hester,Consumer,8895 Shady Cider Moor,37013.0,Antioch,TN,EE. UU.
19380,Sopoline,Hood,Consumer,4776 Pleasant Pioneer Cape,725.0,Caguas,PR,Puerto Rico
19379,Emma,Suarez,Home Office,1853 Umber Field,84118.0,Salt Lake City,UT,EE. UU.
19378,Eliana,Santos,Consumer,1142 Round Via,725.0,Caguas,PR,Puerto Rico
19377,Denise,Young,Consumer,2027 Thunder Creek Thicket,93304.0,Bakersfield,CA,EE. UU.
19376,Hermione,Rose,Corporate,2059 Cozy Field,725.0,Caguas,PR,Puerto Rico
19375,Lara,Kim,Consumer,4436 Tawny Private,91344.0,Granada Hills,CA,EE. UU.
19374,Hedy,Dunn,Consumer,3914 Silver Horse Cape,725.0,Caguas,PR,Puerto Rico
19373,Violet,Melton,Home Office,5002 High Bank,32308.0,Tallahassee,FL,EE. UU.
19372,Taylor,Aguilar,Home Office,1982 Burning Forest,725.0,Caguas,PR,Puerto Rico
19371,Clare,Jenkins,Home Office,8776 Green Ridge,11550.0,Hempstead,NY,EE. UU.
19370,Xerxes,Marsh,Corporate,2568 Rustic Valley,725.0,Caguas,PR,Puerto Rico
19369,Rhonda,Bruce,Corporate,3071 Tawny Canyon,11103.0,Astoria,NY,EE. UU.
19368,Morgan,Jimenez,Consumer,9666 Colonial Hickory Thicket,95020.0,Gilroy,CA,EE. UU.
19367,Illiana,Mcpherson,Consumer,9739 Round Spring Expressway,725.0,Caguas,PR,Puerto Rico
19366,Joan,Hickman,Consumer,3847 Blue Place,91702.0,Azusa,CA,EE. UU.
19365,Amity,Weber,Consumer,3567 Rocky Grove,725.0,Caguas,PR,Puerto Rico
19364,Jayme,Tyler,Consumer,8324 Little Common,28645.0,Lenoir,NC,EE. UU.
19363,Geraldine,Mcfadden,Consumer,7802 Gentle Creek Square,43228.0,Columbus,OH,EE. UU.
19362,Anika,Stokes,Consumer,7176 Bright Timber Passage,97321.0,Albany,OR,EE. UU.
19361,Dana,Hoffman,Consumer,6888 Wishing Mountain Run,791.0,Humacao,PR,Puerto Rico
19360,Blossom,Hill,Corporate,4791 Harvest Quail Limits,725.0,Caguas,PR,Puerto Rico
19359,Sybil,Noel,Corporate,4482 Velvet Farm,11757.0,Lindenhurst,NY,EE. UU.
19358,Genevieve,Joyce,Corporate,4776 Crystal River Stead,44035.0,Elyria,OH,EE. UU.
19357,Tara,Gordon,Corporate,425 Noble Lane,725.0,Caguas,PR,Puerto Rico
19356,Emma,Armstrong,Consumer,9666 Gentle Shadow Thicket,92504.0,Riverside,CA,EE. UU.
19355,Geraldine,Barlow,Corporate,7550 Sleepy View Court,725.0,Caguas,PR,Puerto Rico
19354,Lilah,Huff,Home Office,777 Sleepy Quail Key,90745.0,Carson,CA,EE. UU.
19353,Ella,Mcmahon,Consumer,6718 High Panda Dell,85204.0,Mesa,AZ,EE. UU.
19352,Lilah,Glass,Home Office,9871 Cotton Lagoon End,725.0,Caguas,PR,Puerto Rico
19351,Alyssa,Fowler,Home Office,1066 Hidden Green,96818.0,Honolulu,HI,EE. UU.
19350,Heather,Rocha,Consumer,7192 Green Arbor,725.0,Caguas,PR,Puerto Rico
12069,Brittany,Gardner,Home Office,4232 Wishing Creek Campus,725.0,Caguas,PR,Puerto Rico
9597,Lori,Perez,Home Office,1465 Round Fawn Passage,725.0,Caguas,PR,Puerto Rico
9467,Billy,Butler,Home Office,1112 Cinder Woods,725.0,Caguas,PR,Puerto Rico
2546,Mary,Smith,Home Office,4694 Burning Front,725.0,Caguas,PR,Puerto Rico
2240,Edward,West,Home Office,7293 Lazy Hill,725.0,Caguas,PR,Puerto Rico
11650,Mary,Smith,Home Office,482 Easy Avenue,725.0,Caguas,PR,Puerto Rico
10368,Matthew,Key,Home Office,3709 Green Cider Court,725.0,Caguas,PR,Puerto Rico
6489,Maria,Macdonald,Home Office,19 Clear Autumn Estates,725.0,Caguas,PR,Puerto Rico
10533,Michael,Smith,Home Office,9138 Indian Nook,725.0,Caguas,PR,Puerto Rico
11292,William,Saunders,Home Office,7971 Foggy Highway,725.0,Caguas,PR,Puerto Rico
47,Lori,Fuller,Home Office,357 Noble Lane,725.0,Caguas,PR,Puerto Rico
6405,Mary,Anderson,Home Office,9234 Green Farm,725.0,Caguas,PR,Puerto Rico
2426,Mary,Phillips,Home Office,1088 Jagged Hills Nook,725.0,Caguas,PR,Puerto Rico
8133,Benjamin,Riddle,Home Office,7046 Sleepy Berry Estates,725.0,Caguas,PR,Puerto Rico
1429,Pamela,Murphy,Home Office,6982 Cinder Fawn Cape,725.0,Caguas,PR,Puerto Rico
9120,Terry,Trujillo,Home Office,5763 Green Crossing,725.0,Caguas,PR,Puerto Rico
12221,Betty,Sanchez,Home Office,5913 Easy Quail Wynd,725.0,Caguas,PR,Puerto Rico
9415,Mary,Joyce,Home Office,7910 Cotton Branch Highway,725.0,Caguas,PR,Puerto Rico
724,Lawrence,Mclaughlin,Home Office,7291 Shady Nectar Cape,725.0,Caguas,PR,Puerto Rico
8897,Stephen,Blackburn,Home Office,9825 Colonial Freeway,725.0,Caguas,PR,Puerto Rico
7112,Mark,Harris,Home Office,2534 Easy Carrefour,725.0,Caguas,PR,Puerto Rico
1086,Mary,Smith,Home Office,1914 Iron Berry Edge,725.0,Caguas,PR,Puerto Rico
2916,Cynthia,Nelson,Home Office,3200 Amber Pine Vale,725.0,Caguas,PR,Puerto Rico
11339,Mary,King,Home Office,4210 Dewy Round,725.0,Caguas,PR,Puerto Rico
10166,Aaron,Smith,Home Office,8570 Hazy Forest End,725.0,Caguas,PR,Puerto Rico
3091,Carolyn,Rodriguez,Home Office,9885 Hazy Forest Path,725.0,Caguas,PR,Puerto Rico
1070,Shawn,Huffman,Home Office,3332 Heather Road,725.0,Caguas,PR,Puerto Rico
6871,Gregory,Bowman,Home Office,4114 Lost Blossom Farms,725.0,Caguas,PR,Puerto Rico
2339,Mary,Smith,Home Office,403 Tawny Hills By-pass,725.0,Caguas,PR,Puerto Rico
4232,Mary,Garza,Home Office,5346 Clear Hills Way,725.0,Caguas,PR,Puerto Rico
8986,Mary,Smith,Home Office,4551 Jagged Bay,725.0,Caguas,PR,Puerto Rico
6491,Bruce,Cruz,Home Office,3169 Little Subdivision,725.0,Caguas,PR,Puerto Rico
5564,Mary,Smith,Home Office,3282 Silent Autoroute,725.0,Caguas,PR,Puerto Rico
7955,Mary,Rios,Home Office,9505 Broad Timber Highlands,725.0,Caguas,PR,Puerto Rico
5728,Sarah,Montoya,Home Office,8736 Merry Extension,725.0,Caguas,PR,Puerto Rico
9704,Mary,Mcneil,Home Office,1358 Quiet Gate Moor,725.0,Caguas,PR,Puerto Rico
8485,Mary,Simmons,Home Office,3108 Middle Wharf,725.0,Caguas,PR,Puerto Rico
11216,Mary,Morgan,Home Office,6481 Wishing Anchor Centre,725.0,Caguas,PR,Puerto Rico
12160,Martha,Richmond,Home Office,8013 Harvest Close,725.0,Caguas,PR,Puerto Rico
6352,Madison,Smith,Home Office,4167 Stony Extension,725.0,Caguas,PR,Puerto Rico
5870,John,Hughes,Home Office,9005 Old Robin Plaza,725.0,Caguas,PR,Puerto Rico
11776,Mary,Smith,Home Office,7962 Thunder Zephyr Bend,725.0,Caguas,PR,Puerto Rico
7060,Virginia,Carroll,Home Office,5958 Emerald Nook,725.0,Caguas,PR,Puerto Rico
3466,Evelyn,Smith,Home Office,907 Merry Forest Way,725.0,Caguas,PR,Puerto Rico
1834,Jane,Nichols,Home Office,5105 Tawny Park,725.0,Caguas,PR,Puerto Rico
2439,Mary,Smith,Home Office,7173 Fallen Vista,725.0,Caguas,PR,Puerto Rico
6416,Mary,Smith,Home Office,2915 Quaking Pathway,725.0,Caguas,PR,Puerto Rico
6310,Jerry,Deleon,Home Office,772 Rustic Lagoon Crossing,725.0,Caguas,PR,Puerto Rico
9029,Mary,Bryan,Home Office,285 Crystal Circuit,725.0,Caguas,PR,Puerto Rico
295,Julie,Tanner,Home Office,8172 Gentle Elk Beach,725.0,Caguas,PR,Puerto Rico
9011,Mary,Smith,Home Office,5959 Harvest Forest Boulevard,725.0,Caguas,PR,Puerto Rico
1577,Mary,Smith,Home Office,5274 Hidden Mall,725.0,Caguas,PR,Puerto Rico
1568,Mary,Larson,Home Office,9494 Bright Stead,725.0,Caguas,PR,Puerto Rico
9047,Jordan,Medina,Home Office,5943 Dewy Autoroute,725.0,Caguas,PR,Puerto Rico
7603,Kevin,Smith,Home Office,4103 Rocky View Harbour,725.0,Caguas,PR,Puerto Rico
6746,Anthony,Sanchez,Home Office,6036 Noble Blossom Wynd,725.0,Caguas,PR,Puerto Rico
1566,Mary,Simon,Consumer,7595 Cotton Log Row,725.0,Caguas,PR,Puerto Rico
2918,Mary,Myers,Consumer,2519 Cinder Orchard,725.0,Caguas,PR,Puerto Rico
1491,Joyce,Smith,Consumer,164 Stony Field,725.0,Caguas,PR,Puerto Rico
14915,Octavia,French,Consumer,9126 Wishing Expressway,725.0,Caguas,PR,Puerto Rico
9619,Mary,Smith,Consumer,190 Heather View,725.0,Caguas,PR,Puerto Rico
2363,Mary,Frazier,Consumer,5700 Little Circle,725.0,Caguas,PR,Puerto Rico
5898,Emily,Jacobs,Consumer,3980 High Line,725.0,Caguas,PR,Puerto Rico
1948,Peter,Smith,Consumer,5953 Broad Close,725.0,Caguas,PR,Puerto Rico
1820,Mary,Hill,Consumer,8370 Golden Goose Place,725.0,Caguas,PR,Puerto Rico
14770,Kelsie,Tate,Consumer,4369 Bright Log Estates,725.0,Caguas,PR,Puerto Rico
1962,Marie,Smith,Consumer,1794 High Diversion,725.0,Caguas,PR,Puerto Rico
7175,Judy,Webb,Consumer,2861 Velvet Pointe,725.0,Caguas,PR,Puerto Rico
1222,Michael,Garcia,Consumer,9026 Little Avenue,725.0,Caguas,PR,Puerto Rico
487,Kenneth,Brown,Consumer,6183 Little Passage,725.0,Caguas,PR,Puerto Rico
2217,Mary,Martinez,Consumer,6232 Red Rise Rise,725.0,Caguas,PR,Puerto Rico
14824,Jaime,Todd,Consumer,1395 Cozy River Carrefour,725.0,Caguas,PR,Puerto Rico
2078,Roger,Morales,Consumer,1655 Sleepy Pine Common,921.0,San Juan,PR,Puerto Rico
10497,Justin,Pena,Consumer,7869 Round Cider Square,725.0,Caguas,PR,Puerto Rico
4695,Hannah,Guerra,Consumer,911 Rustic Round,725.0,Caguas,PR,Puerto Rico
9857,Lawrence,Deleon,Consumer,4780 Cinder Treasure Highway,725.0,Caguas,PR,Puerto Rico
2168,Mary,Reynolds,Consumer,4854 Tawny Cove,725.0,Caguas,PR,Puerto Rico
4078,Mary,Gallegos,Consumer,4393 Pleasant Pioneer Avenue,725.0,Caguas,PR,Puerto Rico
11887,Christopher,Smith,Consumer,5131 Hazy Dale Parade,725.0,Caguas,PR,Puerto Rico
6588,Mary,Smith,Consumer,1116 Silent Crest,725.0,Caguas,PR,Puerto Rico
7167,Harold,Medina,Consumer,9539 Velvet Trace,725.0,Caguas,PR,Puerto Rico
1459,Mary,Smith,Consumer,4485 Noble Fawn Highway,725.0,Caguas,PR,Puerto Rico
548,Ryan,Horton,Consumer,9022 Foggy Dell,725.0,Caguas,PR,Puerto Rico
5224,Jane,Green,Consumer,3796 Rustic Autoroute,725.0,Caguas,PR,Puerto Rico
2686,Mary,Coffey,Consumer,8497 Emerald Grove Pines,725.0,Caguas,PR,Puerto Rico
468,Mary,Stone,Consumer,4791 Harvest Quail Limits,725.0,Caguas,PR,Puerto Rico
1260,Kelly,Calderon,Consumer,6567 High Lagoon Heath,725.0,Caguas,PR,Puerto Rico
3050,Mary,Smith,Consumer,7885 Misty Knoll,725.0,Caguas,PR,Puerto Rico
10308,Mary,Smith,Consumer,1612 Golden Willow Crest,725.0,Caguas,PR,Puerto Rico
387,Mary,Levy,Consumer,9460 Hidden Landing,725.0,Caguas,PR,Puerto Rico
2270,Mary,Smith,Consumer,9297 Burning Extension,725.0,Caguas,PR,Puerto Rico
482,Megan,Moreno,Consumer,1591 Foggy Meadow,725.0,Caguas,PR,Puerto Rico
1956,Mary,Clay,Consumer,555 Colonial Butterfly Highway,725.0,Caguas,PR,Puerto Rico
7466,Mary,Warren,Consumer,139 Little Bear Chase,725.0,Caguas,PR,Puerto Rico
8224,Edward,Chang,Consumer,1285 Noble Pointe,725.0,Caguas,PR,Puerto Rico
3490,Mary,Smith,Consumer,1132 Harvest Front,725.0,Caguas,PR,Puerto Rico
1596,John,Hammond,Consumer,7094 Misty Wynd,725.0,Caguas,PR,Puerto Rico
3969,Carl,Smith,Consumer,7774 Dewy Line,693.0,Vega Baja,PR,Puerto Rico
9342,Teresa,Grant,Consumer,3684 Old River Crossing,725.0,Caguas,PR,Puerto Rico
2028,Cynthia,Smith,Consumer,2762 Umber Cloud Glen,725.0,Caguas,PR,Puerto Rico
3940,Mary,Smith,Consumer,7258 Burning Dale Mountain,725.0,Caguas,PR,Puerto Rico
8293,Nathan,Mahoney,Consumer,3593 Blue Brook Acres,725.0,Caguas,PR,Puerto Rico
9962,Diana,Smith,Consumer,1475 Red Creek Stead,725.0,Caguas,PR,Puerto Rico
8098,Mary,Smith,Consumer,7761 Silent Hickory Drive,725.0,Caguas,PR,Puerto Rico
8348,Mary,Maddox,Consumer,4703 Old Route,725.0,Caguas,PR,Puerto Rico
653,Jason,Haas,Consumer,9420 Velvet Lagoon Trail,725.0,Caguas,PR,Puerto Rico
8645,Andrew,Johnston,Consumer,2337 Indian Inlet,725.0,Caguas,PR,Puerto Rico
1275,Amanda,Smith,Consumer,7190 Silver Horse Glade,725.0,Caguas,PR,Puerto Rico
11189,Mary,Hammond,Consumer,3760 Stony Promenade,725.0,Caguas,PR,Puerto Rico
5988,Melissa,Miller,Consumer,5434 Grand Common,725.0,Caguas,PR,Puerto Rico
9726,Steven,Smith,Consumer,4097 Middle Spring Centre,725.0,Caguas,PR,Puerto Rico
5113,Judith,Osborne,Consumer,8924 Easy Treasure Nook,725.0,Caguas,PR,Puerto Rico
7202,Beverly,Smith,Consumer,3506 Heather Berry Round,725.0,Caguas,PR,Puerto Rico
1173,Mary,Silva,Consumer,7800 Hazy Lake Acres,725.0,Caguas,PR,Puerto Rico
13597,Sara,Mejia,Consumer,4520 Quiet Grounds,725.0,Caguas,PR,Puerto Rico
4047,Marilyn,Potter,Consumer,1155 Cotton Inlet,725.0,Caguas,PR,Puerto Rico
6594,Rebecca,Austin,Consumer,896 Thunder Knoll,725.0,Caguas,PR,Puerto Rico
1186,Mary,Soto,Consumer,472 Cinder Sky Farm,725.0,Caguas,PR,Puerto Rico
4279,Jack,Meyer,Consumer,6080 Old Bay,725.0,Caguas,PR,Puerto Rico
4151,Mary,Smith,Consumer,4251 Sleepy View Alley,725.0,Caguas,PR,Puerto Rico
14848,Karina,Harper,Consumer,432 Dusty Glen,725.0,Caguas,PR,Puerto Rico
4697,Kathryn,Singh,Consumer,6774 Noble Branch Knoll,725.0,Caguas,PR,Puerto Rico
5887,Mary,Peters,Consumer,9494 Bright Stead,725.0,Caguas,PR,Puerto Rico
3207,Stephen,Smith,Consumer,1812 Sunny River Wharf,725.0,Caguas,PR,Puerto Rico
12310,Ralph,Nielsen,Consumer,6639 Clear Fawn Grounds,725.0,Caguas,PR,Puerto Rico
8397,Amber,Smith,Consumer,3440 Clear Moor,725.0,Caguas,PR,Puerto Rico
6306,Donna,Browning,Consumer,8569 Umber Fox Common,725.0,Caguas,PR,Puerto Rico
8002,Margaret,Martinez,Consumer,3412 Golden Orchard,725.0,Caguas,PR,Puerto Rico
12382,Jennifer,Smith,Consumer,3413 Silver Lake Carrefour,725.0,Caguas,PR,Puerto Rico
7844,Scott,Smith,Consumer,2681 Cinder By-pass,680.0,Mayaguez,PR,Puerto Rico
